Class,Order,Category,Common Name,Scientific Name,Elcode,Range Preview,Model Preview,Range Data,Model Data,Range WMS,Model WMS
Mammals,,Mammals,"Rat, Roof",Rattus rattus,AMAFF21010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF21010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF21010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21010_MODEL_MAP/MapServer
Mammals,,Mammals,"Rat, Brown",Rattus norvegicus,AMAFF21020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF21020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF21020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF21020_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, House",Mus musculus,AMAFF22010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF22010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF22010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF22010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF22010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF22010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF22010_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, White-footed",Arborimus albipes,AMAFF23010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF23010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF23010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23010_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Red Tree",Arborimus longicaudus,AMAFF23020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF23020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF23020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF23020_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Western Jumping",Zapus princeps,AMAFH01020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFH01020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFH01020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01020_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Pacific Jumping",Zapus trinotatus,AMAFH01030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFH01030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFH01030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFH01030_MODEL_MAP/MapServer
Mammals,,Mammals,"Porcupine, North American",Erethizon dorsatum,AMAFJ01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFJ01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFJ01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFJ01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFJ01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFJ01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFJ01010_MODEL_MAP/MapServer
Mammals,,Mammals,Nutria,Myocastor coypus,AMAFK01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFK01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFK01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFK01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFK01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFK01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFK01010_MODEL_MAP/MapServer
Mammals,,Mammals,Coyote,Canis latrans,AMAJA01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJA01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJA01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01010_MODEL_MAP/MapServer
Mammals,,Mammals,"Wolf, Gray",Canis lupus,AMAJA01030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJA01030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJA01030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA01030_MODEL_MAP/MapServer
Mammals,,Mammals,"Fox, Red",Vulpes vulpes,AMAJA03010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJA03010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJA03010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03010_MODEL_MAP/MapServer
Mammals,,Mammals,"Fox, Kit",Vulpes macrotis,AMAJA03040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJA03040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJA03040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA03040_MODEL_MAP/MapServer
Mammals,,Mammals,"Fox, Gray",Urocyon cinereoargenteus,AMAJA04010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA04010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA04010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJA04010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJA04010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA04010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJA04010_MODEL_MAP/MapServer
Mammals,,Mammals,"Bear, American Black",Ursus americanus,AMAJB01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJB01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJB01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01010_MODEL_MAP/MapServer
Mammals,,Mammals,"Bear, Grizzly",Ursus arctos,AMAJB01020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJB01020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJB01020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJB01020_MODEL_MAP/MapServer
Mammals,,Mammals,"Seal, Northern Fur",Callorhinus ursinus,AMAJC01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJC01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJC01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC01010_MODEL_MAP/MapServer
Mammals,,Mammals,"Sea Lion, Steller",Eumetopias jubatus,AMAJC03010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC03010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC03010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJC03010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJC03010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC03010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC03010_MODEL_MAP/MapServer
Mammals,,Mammals,"Sea Lion, California",Zalophus californianus,AMAJC04010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC04010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC04010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJC04010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJC04010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC04010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJC04010_MODEL_MAP/MapServer
Mammals,,Mammals,Ringtail,Bassariscus astutus,AMAJE01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJE01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJE01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE01010_MODEL_MAP/MapServer
Mammals,,Mammals,"Raccoon, Northern",Procyon lotor,AMAJE02010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE02010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE02010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJE02010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJE02010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE02010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJE02010_MODEL_MAP/MapServer
Mammals,,Mammals,"Marten, American",Martes americana,AMAJF01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01010_MODEL_MAP/MapServer
Mammals,,Mammals,Fisher COASTAL,Martes pennanti COASTAL,AMAJF01021,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01021_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01021_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF01021_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF01021_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01021_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF01021_MODEL_MAP/MapServer
Mammals,,Mammals,Ermine,Mustela erminea,AMAJF02010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF02010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF02010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02010_MODEL_MAP/MapServer
Mammals,,Mammals,"Weasel, Long-tailed",Mustela frenata,AMAJF02030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF02030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF02030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02030_MODEL_MAP/MapServer
Mammals,,Mammals,"Mink, American",Mustela vison,AMAJF02050,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02050_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02050_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF02050_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF02050_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02050_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF02050_MODEL_MAP/MapServer
Mammals,,Mammals,Wolverine,Gulo gulo,AMAJF03010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF03010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF03010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF03010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF03010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF03010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF03010_MODEL_MAP/MapServer
Mammals,,Mammals,"Badger, American",Taxidea taxus,AMAJF04010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF04010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF04010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF04010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF04010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF04010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF04010_MODEL_MAP/MapServer
Mammals,,Mammals,"Skunk, Western Spotted",Spilogale gracilis,AMAJF05020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF05020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF05020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF05020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF05020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF05020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF05020_MODEL_MAP/MapServer
Mammals,,Mammals,"Skunk, Striped",Mephitis mephitis,AMAJF06010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF06010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF06010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF06010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF06010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF06010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF06010_MODEL_MAP/MapServer
Mammals,,Mammals,"Otter, Sea",Enhydra lutris,AMAJF09010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF09010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF09010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF09010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF09010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF09010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF09010_MODEL_MAP/MapServer
Mammals,,Mammals,"Otter, Northern River",Lontra canadensis,AMAJF10010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF10010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF10010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAJF10010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAJF10010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF10010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAJF10010_MODEL_MAP/MapServer
